		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc. 
02/17/18	11:00 a	33.9	33.9	33.2	46	20.6	3.2	SE	1.61	11.3	SE	33.9	37.4	37.4	1031.7	0.00	0.0	0.000	0.324	36.6	43	22.0	42.2	7.75	1.1312	702	1	100.0	30
02/17/18	11:30 a	32.3	34.0	32.3	53	21.5	4.8	E	2.41	14.5	E	32.3	36.1	36.1	1031.7	0.00	0.0	0.000	0.292	35.9	44	21.7	41.0	7.92	1.1343	698	1	100.0	30
02/17/18	12:00 p	30.8	32.3	30.8	59	21.9	3.2	E	1.61	8.0	E	30.8	34.4	34.4	1031.6	0.00	0.0	0.000	0.260	34.9	45	21.2	39.3	8.15	1.1386	700	1	100.0	30
02/17/18	12:30 p	29.3	30.8	29.3	72	23.7	1.6	E	0.80	3.2	E	29.3	33.9	33.9	1032.0	0.00	0.0	0.000	0.228	34.0	46	20.7	37.6	8.29	1.1434	697	1	100.0	30
02/17/18	1:00 p	27.7	29.3	27.7	74	22.7	1.6	ESE	0.80	6.4	ENE	27.7	30.6	30.6	1032.3	0.00	0.0	0.000	0.196	33.0	48	20.5	36.2	8.62	1.1478	701	1	100.0	30
02/17/18	1:30 p	27.7	28.0	27.7	74	22.7	1.6	E	0.80	6.4	E	27.7	30.6	30.6	1032.7	0.00	0.0	0.000	0.196	32.1	49	20.1	34.7	8.85	1.1524	700	1	100.0	30
02/17/18	2:00 p	26.9	27.8	26.9	77	22.6	1.6	E	0.80	4.8	E	26.9	29.4	29.4	1033.0	0.00	0.0	0.000	0.179	31.4	51	20.1	33.9	9.18	1.1552	699	1	100.0	30
02/17/18	2:30 p	26.3	26.9	26.3	83	23.2	0.0	E	0.00	3.2	E	26.3	28.8	28.8	1033.5	0.00	0.0	0.000	0.166	30.7	52	19.7	32.9	9.35	1.1591	701	1	100.0	30
02/17/18	3:00 p	25.6	26.3	25.6	86	23.0	0.0	E	0.00	3.2	E	25.6	27.9	27.9	1033.9	0.00	0.0	0.000	0.150	30.2	54	19.8	32.2	9.72	1.1615	701	1	100.0	30
02/17/18	3:30 p	25.1	25.6	25.1	88	22.9	0.0	E	0.00	1.6	E	25.1	27.2	27.2	1033.9	0.00	0.0	0.000	0.140	29.6	56	19.9	31.4	10.05	1.1639	698	1	100.0	30
02/17/18	4:00 p	24.7	25.1	24.7	89	22.7	0.0	---	0.00	0.0	---	24.7	26.7	26.7	1033.9	0.00	0.0	0.000	0.132	29.0	57	19.6	30.7	10.23	1.1663	701	1	100.0	30
02/17/18	4:30 p	24.4	24.7	24.4	88	22.3	0.0	E	0.00	3.2	E	24.4	26.3	26.3	1034.2	0.00	0.0	0.000	0.126	28.5	58	19.4	29.9	10.35	1.1690	700	1	100.0	30
02/17/18	5:00 p	24.9	25.0	24.3	80	21.3	3.2	S	1.61	9.7	SW	24.9	26.6	26.6	1034.5	0.00	0.0	0.000	0.138	28.1	60	19.6	29.5	10.75	1.1706	700	1	100.0	30
02/17/18	5:30 p	24.5	24.9	24.5	81	21.0	4.8	S	2.41	11.3	S	24.5	26.2	26.2	1034.2	0.00	0.0	0.000	0.128	27.6	60	19.1	28.7	10.75	1.1732	702	1	100.0	30
02/17/18	6:00 p	23.9	24.5	23.9	85	21.2	3.2	S	1.61	11.3	SSE	23.9	25.6	25.6	1034.0	0.00	0.0	0.000	0.116	27.1	62	19.1	28.1	11.14	1.1749	701	1	100.0	30
02/17/18	6:30 p	23.0	23.9	23.0	90	21.3	0.0	S	0.00	3.2	S	23.0	24.4	24.4	1033.9	0.00	0.0	0.000	0.097	26.6	62	18.7	27.4	11.15	1.1774	701	1	100.0	30
02/17/18	7:00 p	22.4	23.1	22.3	92	21.0	0.0	---	0.00	0.0	---	22.4	23.8	23.8	1033.9	0.00	0.0	0.000	0.084	26.2	62	18.3	26.9	11.17	1.1795	698	1	100.0	30
02/17/18	7:30 p	22.1	22.4	22.0	93	20.9	0.0	ESE	0.00	4.8	ESE	22.1	23.4	23.4	1034.2	0.00	0.0	0.000	0.078	25.7	63	18.1	26.4	11.38	1.1819	698	1	100.0	30
02/17/18	8:00 p	21.7	22.1	21.7	94	20.7	0.0	ESE	0.00	3.2	ESE	21.7	23.2	23.2	1034.1	0.00	0.0	0.000	0.071	25.3	64	18.0	26.0	11.60	1.1837	697	1	100.0	30
02/17/18	8:30 p	21.3	21.7	21.3	94	20.3	0.0	ESE	0.00	1.6	ESE	21.3	22.7	22.7	1034.0	0.00	0.0	0.000	0.063	24.9	64	17.6	25.6	11.61	1.1857	631	1	92.3	30
02/17/18	9:00 p	21.2	21.4	21.2	95	20.3	0.0	ESE	0.00	3.2	ESE	21.2	22.6	22.6	1034.1	0.00	0.0	0.000	0.059	24.5	64	17.2	25.1	11.63	1.1879	691	1	100.0	30
02/17/18	9:30 p	20.8	21.2	20.8	95	20.0	0.0	---	0.00	0.0	---	20.8	22.2	22.2	1034.3	0.00	0.0	0.000	0.052	24.2	65	17.2	24.9	11.84	1.1893	566	1	82.7	30
02/17/18	10:00 p	20.6	20.8	20.6	96	20.0	0.0	ESE	0.00	4.8	ESE	20.6	21.9	21.9	1034.6	0.00	0.0	0.000	0.047	23.8	65	16.9	24.6	11.85	1.1917	391	1	57.2	30
02/17/18	10:30 p	20.6	20.7	20.6	96	20.0	1.6	E	0.80	4.8	E	20.6	21.9	21.9	1034.6	0.00	0.0	0.000	0.047	23.6	66	16.8	24.3	12.06	1.1929	512	1	74.9	30
02/17/18	11:00 p	20.4	20.6	20.4	96	19.8	0.0	E	0.00	4.8	E	20.4	21.7	21.7	1034.8	0.00	0.0	0.000	0.044	23.3	67	16.9	24.1	12.27	1.1940	577	1	84.4	30
02/17/18	11:30 p	20.4	20.5	20.4	96	19.8	0.0	E	0.00	3.2	E	20.4	21.7	21.7	1035.5	0.00	0.0	0.000	0.044	23.1	67	16.6	23.8	12.28	1.1960	623	1	91.1	30
02/18/18	12:00 a	20.7	20.7	20.4	97	20.2	0.0	E	0.00	1.6	E	20.7	22.2	22.2	1036.0	0.00	0.0	0.000	0.050	23.0	68	16.8	23.6	12.55	1.1969	574	1	83.9	30
02/18/18	12:30 a	22.2	22.2	20.7	98	21.8	0.0	ENE	0.00	3.2	ENE	22.2	24.0	24.0	1036.4	0.00	0.0	0.000	0.080	24.1	73	18.9	25.2	13.74	1.1899	693	1	100.0	30
02/18/18	1:00 a	24.3	24.3	22.2	92	22.9	1.6	E	0.80	9.7	E	24.3	26.4	26.4	1036.9	0.00	0.0	0.000	0.125	26.2	76	21.6	27.9	14.65	1.1775	698	1	100.0	30
02/18/18	1:30 a	25.8	25.9	24.3	85	23.1	4.8	E	2.41	14.5	ENE	25.8	28.3	28.3	1037.3	0.00	0.0	0.000	0.156	29.0	76	24.3	34.1	14.57	1.1615	700	1	100.0	30
02/18/18	2:00 a	26.8	26.8	25.8	82	23.4	6.4	ENE	3.22	17.7	NE	26.8	29.7	29.7	1037.2	0.00	0.0	0.000	0.176	30.8	69	24.4	36.5	12.35	1.1544	702	1	100.0	30
02/18/18	2:30 a	27.5	27.5	26.8	77	23.1	6.4	ENE	3.22	16.1	NE	27.5	30.5	30.5	1037.3	0.00	0.0	0.000	0.191	32.2	63	24.3	38.7	11.15	1.1494	699	1	100.0	30
02/18/18	3:00 a	28.8	28.8	27.6	72	23.3	6.4	ENE	3.22	20.9	E	28.8	33.0	33.0	1037.3	0.00	0.0	0.000	0.219	33.2	60	24.4	40.1	10.55	1.1457	701	1	100.0	30
02/18/18	3:30 a	29.4	29.4	28.4	69	23.2	6.4	NE	3.22	17.7	NE	29.4	33.6	33.6	1036.8	0.00	0.0	0.000	0.231	33.4	58	24.0	40.2	10.25	1.1447	692	1	100.0	30
02/18/18	4:30 a	25.2	25.7	25.2	89	23.3	1.6	E	0.80	6.4	E	25.2	27.6	27.6	1033.6	0.00	0.0	0.000	0.144	29.3	58	20.2	31.4	10.35	1.1638	692	1	100.0	30
02/18/18	5:00 a	24.9	25.2	24.9	92	23.5	0.0	E	0.00	4.8	E	24.9	27.2	27.2	1033.1	0.00	0.0	0.000	0.137	28.8	59	20.0	30.6	10.55	1.1657	702	1	100.0	30
02/18/18	5:30 a	24.6	24.9	24.6	92	23.2	1.6	E	0.80	4.8	E	24.6	26.7	26.7	1033.4	0.00	0.0	0.000	0.130	28.3	61	20.0	29.9	10.95	1.1679	697	1	100.0	30
02/18/18	6:00 a	24.4	24.6	24.4	93	23.2	0.0	E	0.00	3.2	E	24.4	26.5	26.5	1034.1	0.00	0.0	0.000	0.126	27.9	63	20.2	29.5	11.31	1.1700	697	1	100.0	30
02/18/18	6:30 a	24.2	24.4	24.2	94	23.2	0.0	E	0.00	3.2	E	24.2	26.3	26.3	1033.9	0.00	0.0	0.000	0.123	27.5	64	20.1	29.0	11.52	1.1714	699	1	100.0	30
02/18/18	7:00 a	24.1	24.2	24.1	95	23.2	0.0	ESE	0.00	4.8	E	24.1	26.2	26.2	1034.1	0.00	0.0	0.000	0.119	27.2	65	20.0	28.6	11.73	1.1730	700	1	100.0	30
02/18/18	7:30 a	23.9	24.1	23.8	96	23.2	1.6	NNE	0.80	4.8	NNE	23.9	25.9	25.9	1034.6	0.00	0.0	0.000	0.116	26.8	66	19.9	28.1	11.94	1.1751	703	1	100.0	30
02/18/18	8:00 a	23.7	23.9	23.7	95	22.9	1.6	N	0.80	3.2	NNE	23.7	25.7	25.7	1034.6	0.00	0.0	0.000	0.112	26.6	67	19.9	27.8	12.15	1.1763	697	1	100.0	30
02/18/18	8:30 a	23.5	23.7	23.5	95	22.7	0.0	---	0.00	0.0	---	23.5	25.3	25.3	1034.4	0.00	0.0	0.000	0.108	26.2	67	19.6	27.3	12.17	1.1778	701	1	100.0	30
02/18/18	9:00 a	23.2	23.5	23.2	96	22.5	0.0	N	0.00	3.2	N	23.2	24.9	24.9	1034.5	0.00	0.0	0.000	0.102	25.9	68	19.5	26.9	12.41	1.1793	701	1	100.0	30
02/18/18	9:30 a	23.0	23.3	22.9	96	22.3	0.0	N	0.00	3.2	N	23.0	24.7	24.7	1034.6	0.00	0.0	0.000	0.097	25.6	68	19.3	26.6	12.43	1.1810	700	1	100.0	30
02/18/18	10:00 a	22.8	23.0	22.7	96	22.1	0.0	ESE	0.00	4.8	ESE	22.8	24.4	24.4	1034.6	0.00	0.0	0.000	0.093	25.3	69	19.2	26.3	12.65	1.1822	696	1	100.0	30
02/18/18	10:30 a	22.7	22.8	22.7	95	21.8	0.0	S	0.00	8.0	S	22.7	24.2	24.2	1034.3	0.00	0.0	0.000	0.090	25.1	70	19.3	26.2	12.91	1.1827	697	1	100.0	30
02/18/18	11:00 a	22.6	22.7	22.6	96	21.9	1.6	WNW	0.80	4.8	SW	22.6	24.3	24.3	1034.0	0.00	0.0	0.000	0.089	24.9	71	19.3	26.0	13.18	1.1831	699	1	100.0	30
02/18/18	11:30 a	22.4	22.6	22.4	96	21.8	1.6	NNE	0.80	6.4	NNE	22.4	24.1	24.1	1033.9	0.00	0.0	0.000	0.086	24.6	71	19.0	25.7	13.20	1.1845	696	1	100.0	30
02/18/18	12:00 p	22.3	22.4	22.2	96	21.6	0.0	NNE	0.00	4.8	NNE	22.3	23.9	23.9	1033.9	0.00	0.0	0.000	0.082	24.4	71	18.8	25.4	13.21	1.1858	697	1	100.0	30
02/18/18	12:30 p	22.1	22.3	22.1	96	21.4	0.0	NNE	0.00	1.6	NNE	22.1	23.7	23.7	1034.0	0.00	0.0	0.000	0.078	24.2	72	18.8	25.2	13.52	1.1868	699	1	100.0	30
02/18/18	1:00 p	21.8	22.1	21.8	97	21.3	0.0	NNE	0.00	3.2	NNE	21.8	23.6	23.6	1034.2	0.00	0.0	0.000	0.073	23.9	72	18.6	25.0	13.54	1.1883	701	1	100.0	30
02/18/18	1:30 p	21.7	21.8	21.7	97	21.2	0.0	NNE	0.00	3.2	NNE	21.7	23.4	23.4	1034.5	0.00	0.0	0.000	0.071	23.8	72	18.4	24.8	13.56	1.1895	702	1	100.0	30
02/18/18	2:00 p	21.7	21.8	21.7	97	21.2	0.0	E	0.00	3.2	E	21.7	23.4	23.4	1034.7	0.00	0.0	0.000	0.069	23.7	73	18.5	24.7	13.77	1.1901	700	1	100.0	30
02/18/18	2:30 p	21.6	21.7	21.6	97	21.1	0.0	E	0.00	4.8	E	21.6	23.3	23.3	1034.9	0.00	0.0	0.000	0.067	23.4	73	18.3	24.4	13.78	1.1915	700	1	100.0	30
02/18/18	3:00 p	21.3	21.6	21.3	97	20.8	0.0	E	0.00	3.2	E	21.3	23.0	23.0	1035.3	0.00	0.0	0.000	0.063	23.3	73	18.2	24.2	13.79	1.1928	700	1	100.0	30
02/18/18	3:30 p	21.2	21.3	21.2	97	20.7	0.0	E	0.00	3.2	E	21.2	22.8	22.8	1035.4	0.00	0.0	0.000	0.060	23.1	74	18.2	24.1	14.11	1.1936	699	1	100.0	30
02/18/18	4:00 p	21.3	21.3	21.2	98	20.9	0.0	E	0.00	3.2	E	21.3	23.1	23.1	1035.8	0.00	0.0	0.000	0.061	23.0	74	18.1	23.9	14.11	1.1946	699	1	100.0	30
02/18/18	4:30 p	22.1	22.1	21.2	98	21.8	0.0	E	0.00	4.8	E	22.1	23.9	23.9	1035.9	0.00	0.0	0.000	0.079	23.7	78	19.6	24.9	15.26	1.1897	701	1	100.0	30
02/18/18	5:00 p	23.7	23.7	22.1	96	23.0	1.6	SE	0.80	8.0	SSE	23.7	25.6	25.6	1036.5	0.00	0.0	0.000	0.111	25.8	83	22.7	28.1	17.11	1.1762	700	1	100.0	30
02/18/18	5:30 p	25.7	25.7	23.7	90	23.9	3.2	SE	1.61	11.3	SE	25.7	28.4	28.4	1036.8	0.00	0.0	0.000	0.153	28.4	82	25.1	33.8	16.59	1.1616	699	1	100.0	30
02/18/18	6:00 p	27.1	27.1	25.7	86	24.6	6.4	SE	3.22	19.3	S	27.1	30.9	30.9	1036.9	0.00	0.0	0.000	0.183	30.3	74	25.2	36.8	13.82	1.1542	698	1	100.0	30
02/18/18	6:30 p	28.1	28.1	27.1	79	24.1	3.2	E	1.61	11.3	SSE	28.1	32.4	32.4	1036.7	0.00	0.0	0.000	0.204	31.6	71	25.7	39.2	12.85	1.1480	696	1	100.0	30
02/18/18	7:00 p	28.4	28.4	27.8	79	24.4	4.8	E	2.41	16.1	SSE	28.4	33.3	33.3	1036.6	0.00	0.0	0.000	0.211	32.1	67	25.2	39.6	11.86	1.1471	701	1	100.0	30
02/18/18	7:30 p	29.3	29.4	28.4	76	24.6	6.4	SSW	3.22	14.5	SE	29.3	34.7	34.7	1036.4	0.00	0.0	0.000	0.228	32.9	62	24.7	40.2	10.92	1.1448	698	1	100.0	30
02/18/18	8:00 p	30.1	30.1	29.3	70	24.0	4.8	SW	2.41	14.5	S	30.1	35.4	35.4	1036.1	0.00	0.0	0.000	0.245	33.0	61	24.5	40.0	10.75	1.1447	700	1	100.0	30
02/18/18	8:30 p	30.8	30.8	30.1	70	24.7	6.4	SW	3.22	14.5	S	30.8	36.8	36.8	1035.6	0.00	0.0	0.000	0.260	33.4	60	24.6	40.8	10.55	1.1422	699	1	100.0	30
02/18/18	9:00 p	31.3	31.3	30.8	65	24.0	4.8	SW	2.41	14.5	SSW	31.3	36.6	36.6	1035.3	0.00	0.0	0.000	0.271	33.7	59	24.6	41.3	10.40	1.1408	696	1	100.0	30
02/18/18	9:30 p	32.4	32.5	31.2	65	25.0	4.8	W	2.41	16.1	S	32.4	39.9	39.9	1034.7	0.00	0.0	0.000	0.294	34.2	57	24.4	41.8	10.05	1.1388	699	1	100.0	30
02/18/18	10:00 p	32.8	32.9	32.3	60	24.0	4.8	SE	2.41	14.5	NNW	32.8	39.1	39.1	1034.0	0.00	0.0	0.000	0.301	34.4	56	24.4	42.2	9.87	1.1372	695	1	100.0	30
02/19/18	1:00 p	32.8	32.8	32.5	61	24.3	3.2	NNE	1.61	8.0	NNE	32.8	39.6	39.6	1033.6	0.00	0.0	0.000	0.302	34.5	55	24.1	41.9	9.59	1.1370	420	1	61.4	30
02/19/18	1:30 p	33.8	33.8	32.8	53	22.9	4.8	N	2.41	12.9	N	33.8	39.3	39.3	1032.9	0.00	0.0	0.000	0.322	35.1	55	24.7	43.7	9.55	1.1327	649	1	94.9	30
02/19/18	2:00 p	34.8	34.8	33.7	54	24.1	4.8	WNW	2.41	14.5	WSW	34.8	42.4	42.4	1032.3	0.00	0.0	0.000	0.344	35.7	51	24.0	43.1	9.03	1.1316	699	1	100.0	30
02/19/18	2:30 p	35.3	35.6	34.8	50	23.3	4.8	SW	2.41	16.1	WSW	35.3	41.6	41.6	1031.8	0.00	0.0	0.000	0.353	36.2	49	23.8	43.6	8.66	1.1293	700	1	100.0	30
02/19/18	3:00 p	34.6	35.5	34.3	49	22.3	6.4	SW	3.22	16.1	SW	34.6	39.8	39.8	1031.5	0.00	0.0	0.000	0.339	36.3	48	23.6	43.5	8.50	1.1291	696	1	100.0	30
02/19/18	3:30 p	34.4	34.9	34.2	54	23.7	6.4	SW	3.22	19.3	SW	34.4	41.2	41.2	1031.1	0.00	0.0	0.000	0.334	36.7	49	24.2	44.7	8.63	1.1261	699	1	100.0	30
02/19/18	4:00 p	31.7	34.7	31.7	57	22.2	11.3	SE	5.63	24.1	SSE	31.7	35.8	35.8	1031.4	0.00	0.0	0.000	0.279	36.2	47	23.1	42.7	8.37	1.1305	701	1	100.0	30
02/19/18	4:30 p	30.1	31.8	30.1	67	23.3	6.4	E	3.22	19.3	ENE	30.1	34.7	34.7	1031.0	0.00	0.0	0.000	0.244	34.4	50	22.5	39.6	8.89	1.1377	700	1	100.0	30
02/19/18	5:00 p	28.7	30.1	28.7	74	23.6	8.0	E	4.02	17.7	ENE	28.7	33.1	33.1	1031.6	0.00	0.0	0.000	0.216	32.6	55	22.3	37.1	9.73	1.1455	703	1	100.0	30
02/19/18	5:30 p	28.5	28.8	28.4	72	23.0	8.0	E	4.02	25.7	E	28.5	32.1	32.1	1032.5	0.00	0.0	0.000	0.212	31.7	56	21.8	35.4	9.97	1.1508	701	1	100.0	30
02/19/18	6:00 p	27.4	28.5	27.4	73	22.2	8.0	E	4.02	24.1	ENE	27.4	29.9	29.9	1033.1	0.00	0.0	0.000	0.190	30.8	57	21.3	34.0	10.15	1.1555	701	1	100.0	30
02/19/18	6:30 p	25.6	27.4	25.6	79	21.6	6.4	E	3.22	19.3	ENE	25.6	27.3	27.3	1034.3	0.00	0.0	0.000	0.150	30.2	57	20.7	32.8	10.20	1.1605	701	1	100.0	30
02/19/18	7:00 p	25.4	25.6	25.4	81	21.9	1.6	ENE	0.80	4.8	SE	25.4	27.4	27.4	1034.1	0.00	0.0	0.000	0.148	29.6	57	20.2	31.7	10.24	1.1634	701	1	100.0	30
02/19/18	7:30 p	25.0	25.5	25.0	86	22.5	1.6	SE	0.80	6.4	SE	25.0	27.1	27.1	1033.7	0.00	0.0	0.000	0.139	29.1	58	20.0	30.9	10.35	1.1653	700	1	100.0	30
02/19/18	8:00 p	24.7	25.0	24.7	89	22.7	0.0	SE	0.00	3.2	SE	24.7	26.7	26.7	1033.1	0.00	0.0	0.000	0.132	28.6	59	19.8	30.2	10.55	1.1669	700	1	100.0	30
02/19/18	8:30 p	24.4	24.7	24.4	91	22.8	0.0	SE	0.00	3.2	SE	24.4	26.4	26.4	1033.7	0.00	0.0	0.000	0.126	28.1	61	19.9	29.6	10.95	1.1692	699	1	100.0	30
02/19/18	9:00 p	24.2	24.4	24.2	92	22.8	0.0	SE	0.00	3.2	SE	24.2	26.2	26.2	1033.8	0.00	0.0	0.000	0.123	27.8	62	19.8	29.2	11.11	1.1706	701	1	100.0	30
02/19/18	9:30 p	23.9	24.2	23.9	94	22.9	0.0	SE	0.00	3.2	SE	23.9	26.0	26.0	1034.0	0.00	0.0	0.000	0.117	27.4	63	19.7	28.7	11.32	1.1725	699	1	100.0	30
02/19/18	10:00 p	23.9	23.9	23.8	94	22.9	0.0	---	0.00	0.0	---	23.9	25.9	25.9	1034.1	0.00	0.0	0.000	0.116	27.1	64	19.7	28.3	11.54	1.1741	700	1	100.0	30
02/19/18	10:30 p	23.7	23.9	23.7	94	22.7	1.6	SE	0.80	4.8	SE	23.7	25.6	25.6	1034.3	0.00	0.0	0.000	0.112	26.8	65	19.7	28.1	11.74	1.1751	700	1	100.0	30
02/19/18	11:00 p	24.4	24.4	23.7	89	22.5	4.8	S	2.41	11.3	S	24.4	26.3	26.3	1034.4	0.00	0.0	0.000	0.126	26.6	67	20.0	27.8	12.15	1.1756	702	1	100.0	30
02/19/18	11:30 p	24.2	24.4	24.2	90	22.4	1.6	SSE	0.80	6.4	S	24.2	26.1	26.1	1034.2	0.00	0.0	0.000	0.122	26.3	68	20.0	27.6	12.37	1.1765	700	1	100.0	30
02/20/18	12:00 a	23.7	24.2	23.7	93	22.5	0.0	SSE	0.00	3.2	SSE	23.7	25.6	25.6	1034.1	0.00	0.0	0.000	0.112	26.1	68	19.7	27.3	12.39	1.1777	701	1	100.0	30
02/20/18	12:30 a	23.4	23.8	23.3	94	22.4	0.0	SSE	0.00	1.6	SSE	23.4	25.1	25.1	1034.2	0.00	0.0	0.000	0.105	25.9	69	19.8	27.1	12.61	1.1787	700	1	100.0	30
02/20/18	1:00 a	23.1	23.4	23.1	95	22.2	0.0	SSE	0.00	3.2	SSE	23.1	24.7	24.7	1033.9	0.00	0.0	0.000	0.098	25.6	69	19.5	26.7	12.63	1.1798	700	1	100.0	30
02/20/18	1:30 a	22.9	23.1	22.9	96	22.3	0.0	---	0.00	0.0	---	22.9	24.6	24.6	1033.7	0.00	0.0	0.000	0.096	25.3	70	19.5	26.4	12.90	1.1808	700	1	100.0	30
02/20/18	2:00 a	22.8	22.9	22.8	96	22.2	0.0	SSE	0.00	6.4	SSE	22.8	24.5	24.5	1033.6	0.00	0.0	0.000	0.094	25.2	70	19.3	26.2	12.90	1.1815	699	1	100.0	30
02/20/18	2:30 a	23.5	23.6	22.8	94	22.5	3.2	SE	1.61	14.5	SSE	23.5	25.2	25.2	1033.2	0.00	0.0	0.000	0.108	25.1	72	19.7	26.3	13.42	1.1806	699	1	100.0	30
02/20/18	3:00 a	23.2	23.6	23.2	95	22.3	0.0	ESE	0.00	3.2	ESE	23.2	24.8	24.8	1033.3	0.00	0.0	0.000	0.101	25.0	72	19.6	26.2	13.43	1.1813	703	1	100.0	30
02/20/18	3:30 a	23.0	23.2	22.9	96	22.3	0.0	---	0.00	0.0	---	23.0	24.7	24.7	1033.3	0.00	0.0	0.000	0.097	24.9	72	19.5	26.1	13.44	1.1820	701	1	100.0	30
02/20/18	4:00 a	22.6	23.0	22.6	96	21.9	0.0	ESE	0.00	3.2	ESE	22.6	24.2	24.2	1033.4	0.00	0.0	0.000	0.088	24.7	72	19.3	25.8	13.47	1.1834	702	1	100.0	30
02/20/18	4:30 a	22.2	22.6	22.2	96	21.6	0.0	ESE	0.00	3.2	ESE	22.2	23.9	23.9	1033.8	0.00	0.0	0.000	0.081	24.4	73	19.3	25.7	13.73	1.1846	702	1	100.0	30
02/20/18	5:00 a	22.1	22.3	22.1	97	21.6	0.0	---	0.00	0.0	---	22.1	23.8	23.8	1034.2	0.00	0.0	0.000	0.078	24.2	73	19.1	25.4	13.74	1.1864	700	1	100.0	30
02/20/18	5:30 a	21.9	22.1	21.9	97	21.4	0.0	---	0.00	0.0	---	21.9	23.6	23.6	1034.6	0.00	0.0	0.000	0.074	24.1	73	18.9	25.2	13.74	1.1878	697	1	100.0	30
02/20/18	6:00 a	22.0	22.1	21.9	97	21.5	0.0	---	0.00	0.0	---	22.0	23.7	23.7	1034.7	0.00	0.0	0.000	0.076	23.9	74	19.0	25.0	14.05	1.1884	702	1	100.0	30
02/20/18	6:30 a	22.0	22.1	21.9	97	21.5	0.0	ESE	0.00	3.2	ESE	22.0	23.7	23.7	1034.8	0.00	0.0	0.000	0.076	23.7	74	18.8	24.8	14.06	1.1895	698	1	100.0	30
02/20/18	7:00 a	22.7	22.7	22.0	98	22.3	1.6	ESE	0.80	4.8	ESE	22.7	24.5	24.5	1034.7	0.00	0.0	0.000	0.090	24.1	76	19.6	25.3	14.65	1.1869	701	1	100.0	30
02/20/18	7:30 a	23.6	23.6	22.7	96	22.9	3.2	E	1.61	8.0	ENE	23.6	25.5	25.5	1035.3	0.00	0.0	0.000	0.110	25.9	82	22.6	28.2	16.70	1.1746	702	1	100.0	30
02/20/18	8:00 a	24.6	24.6	23.6	94	23.6	4.8	ENE	2.41	12.9	E	24.6	26.9	26.9	1035.8	0.00	0.0	0.000	0.131	27.9	80	24.2	32.1	15.86	1.1642	702	1	100.0	30
02/20/18	8:30 a	25.5	25.6	24.6	90	23.7	3.2	E	1.61	9.7	E	25.5	28.1	28.1	1035.9	0.00	0.0	0.000	0.149	29.9	77	25.4	36.2	14.80	1.1542	701	1	100.0	30
02/20/18	9:00 a	26.9	26.9	25.5	83	23.8	3.2	E	1.61	11.3	ENE	26.9	30.0	30.0	1035.9	0.00	0.0	0.000	0.178	31.7	72	26.0	39.8	13.17	1.1462	700	1	100.0	30
02/20/18	9:30 a	28.3	28.3	26.9	76	23.7	3.2	SE	1.61	9.7	E	28.3	32.4	32.4	1035.8	0.00	0.0	0.000	0.208	33.1	67	26.2	42.7	11.85	1.1403	701	1	100.0	30
02/20/18	10:00 a	29.6	29.6	28.3	72	24.0	3.2	ENE	1.61	9.7	NE	29.6	34.5	34.5	1035.7	0.00	0.0	0.000	0.234	33.7	63	25.7	42.9	11.10	1.1389	692	1	100.0	30
02/20/18	10:30 a	29.9	29.9	29.6	69	23.6	3.2	N	1.61	16.1	NNW	29.9	34.8	34.8	1035.2	0.00	0.0	0.000	0.242	33.8	60	24.9	41.7	10.55	1.1399	701	1	100.0	30
02/20/18	11:00 a	31.8	31.8	29.9	61	23.3	4.8	N	2.41	14.5	N	31.8	36.8	36.8	1035.0	0.00	0.0	0.000	0.280	33.9	60	25.1	42.2	10.55	1.1386	701	1	100.0	30
02/20/18	11:30 a	32.0	32.0	31.7	62	23.8	6.4	SSE	3.22	17.7	SSE	32.0	37.7	37.7	1034.4	0.00	0.0	0.000	0.285	34.4	56	24.4	42.2	9.87	1.1376	698	1	100.0	30
02/20/18	12:00 p	32.8	32.8	32.0	56	22.8	6.4	SW	3.22	17.7	SW	32.8	37.9	37.9	1033.9	0.00	0.0	0.000	0.301	34.6	54	23.9	41.8	9.48	1.1373	700	1	100.0	30
02/20/18	12:30 p	32.9	33.1	32.8	55	22.7	6.4	SSW	3.22	17.7	S	32.9	38.0	38.0	1033.2	0.00	0.0	0.000	0.304	35.1	53	24.1	42.7	9.25	1.1343	701	1	100.0	30
02/20/18	1:00 p	33.3	33.3	32.8	53	22.5	6.4	S	3.22	19.3	SSE	33.3	38.3	38.3	1032.4	0.00	0.0	0.000	0.313	35.7	52	24.3	43.7	9.13	1.1311	700	1	100.0	30
02/20/18	1:30 p	34.1	34.2	33.3	51	22.5	4.8	SW	2.41	16.1	WSW	34.1	39.2	39.2	1032.0	0.00	0.0	0.000	0.328	36.2	51	24.4	44.4	9.01	1.1285	693	1	100.0	30
02/20/18	2:00 p	34.1	34.4	34.1	50	22.2	6.4	SW	3.22	16.1	WSW	34.1	38.8	38.8	1031.4	0.00	0.0	0.000	0.328	36.4	49	24.0	44.0	8.65	1.1279	700	1	100.0	30
02/20/18	2:30 p	34.4	34.6	34.1	49	22.2	6.4	WSW	3.22	17.7	WSW	34.4	39.4	39.4	1030.7	0.00	0.0	0.000	0.336	36.7	47	23.5	43.9	8.33	1.1270	693	1	100.0	30
